config,defense,clip_norm,noise_std,round,accuracy,loss,train_loss,learning_rate,update_norm,clipping_scale,noise_std_recorded
fedsgd_defutil_r50_none,none,0.0,0.0,49,0.2952,1.8847,1.9111079250289722,0.005046228663117433,0.003109431010822307,0.9999999999999998,0.0
fedsgd_defutil_r50_none,none,0.0,0.0,50,0.2955,1.8844,1.9134451576075355,0.005,0.003077379781718131,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,0,0.1,2.9329,,,,,
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,1,0.0934,2.3128,2.376134641778857,0.05,0.11001250353633471,0.4547238109232786,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,2,0.1258,2.2832,2.3071610796802657,0.049953771336882564,0.05341130481864597,0.9364527581656029,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,3,0.1511,2.2572,2.2760180832356283,0.04981527531102303,0.0429199815406122,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,4,0.167,2.2339,2.2549616465408078,0.04958508103229897,0.039422558724326616,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,5,0.1795,2.2158,2.235835831155419,0.049264134418378173,0.037277076133234464,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,6,0.1843,2.1973,2.21949567732331,0.04885375430774004,0.03609375645219758,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,7,0.195,2.1802,2.2036926942477497,0.04835562704028548,0.03564496069248348,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,8,0.2024,2.1633,2.186232454437358,0.04777179952780443,0.03489008405210867,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,9,0.2061,2.1471,2.171140019193495,0.04710467084277627,0.03457656277155401,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,10,0.217,2.129,2.1563543124379883,0.04635698236006642,0.03399512740048124,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,11,0.2192,2.1139,2.141235721463578,0.04553180649202902,0.03342167779306297,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,12,0.2269,2.0972,2.125407908807916,0.04463253406330553,0.03251785926509275,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,13,0.2314,2.0836,2.111314826252711,0.04366286037719887,0.03157583242021022,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,14,0.2373,2.0696,2.0980590477163323,0.04262677003087963,0.030613950808922825,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,15,0.2378,2.0563,2.0863032229179512,0.04152852054182151,0.02952107920616089,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,16,0.243,2.0432,2.073652261066117,0.040372624852748826,0.028365906337090293,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,17,0.246,2.0322,2.0615121704666928,0.03916383278698681,0.02738468588798191,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,18,0.2492,2.0207,2.051542262410133,0.0379071115304188,0.026185379731021564,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,19,0.2526,2.0105,2.042082974014118,0.03660762522025386,0.02520767099850982,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,20,0.2568,2.0,2.0321626452435444,0.03527071372447942,0.02416146675880943,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,21,0.2594,1.9908,2.02223086961538,0.033901870699198235,0.02305250664667853,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,22,0.2631,1.9813,2.013032559997064,0.032506721014017075,0.021838106593042885,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,23,0.2672,1.9733,2.0040301906090328,0.03109099763825104,0.020856053973940917,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,24,0.2684,1.9662,1.9982466762784397,0.029660518082922846,0.01971248588299135,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,25,0.2713,1.9589,1.9897350032983216,0.02822116049536225,0.018702881117010708,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,26,0.271,1.9523,1.9834964985286925,0.026778839504637757,0.01763389694926676,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,27,0.2743,1.9459,1.9759624735749575,0.025339481917077168,0.016714969369522246,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,28,0.2738,1.9409,1.9717206541517567,0.02390900236174898,0.015521016170583357,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,29,0.2766,1.9355,1.9657972579872889,0.02249327898598293,0.01461138503810959,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,30,0.2777,1.9309,1.9612045681496264,0.021098129300801773,0.013651357855176717,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,31,0.2798,1.9268,1.9582021946823356,0.019729286275520584,0.012672959042184868,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,32,0.2824,1.9229,1.9533112337246044,0.018392374779746142,0.01184228029542811,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,33,0.282,1.919,1.9497716280810686,0.017092888469581215,0.010872114647888242,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,34,0.2826,1.9161,1.9457382363995062,0.01583616721301319,0.010100279943319468,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,35,0.2839,1.9131,1.9421876861283858,0.014627375147251192,0.00927744233705369,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,36,0.2856,1.9102,1.9399923001463946,0.013471479458178498,0.008522601572180042,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,37,0.2866,1.9076,1.9373888343541323,0.01237322996912037,0.007817457867843103,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,38,0.2867,1.9056,1.9350227701395142,0.011337139622801133,0.007082487219711567,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,39,0.2879,1.9033,1.9308455668602522,0.010367465936694477,0.006510379424571446,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,40,0.2893,1.9016,1.9307380058543788,0.00946819350797098,0.0059362237911094505,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,41,0.289,1.9002,1.930080199850828,0.008643017639933586,0.005379824354716829,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,42,0.2902,1.8985,1.9263293564191455,0.007895329157223739,0.004912871803957124,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,43,0.2905,1.8972,1.9269001433012325,0.0072282004721955714,0.004508140566599314,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,44,0.2906,1.8958,1.9236331103092323,0.0066443729597145135,0.004140074557145428,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,45,0.2923,1.8946,1.9221558172444448,0.006146245692259956,0.0038325829483501425,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,46,0.2917,1.894,1.9224209674591242,0.005735865581621837,0.003548294667859504,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,47,0.2925,1.8928,1.920937178164603,0.005414918967701028,0.0033561504319816107,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,48,0.2927,1.8915,1.9189237283881866,0.005184724688976964,0.0032024844328978246,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,49,0.2941,1.8903,1.9167501251306158,0.005046228663117433,0.003127842104912825,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c005,clipping,0.05,0.0,50,0.2938,1.8898,1.918996999034751,0.005,0.003089199589230196,0.9999999999999998,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,0,0.1,2.9329,,,,,
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,1,0.0963,2.3548,2.376134641778857,0.05,0.11001250353633471,0.09094476218465572,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,2,0.0964,2.3395,2.355721935247611,0.049953771336882564,0.0952699131873603,0.10504002534782039,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,3,0.0982,2.3262,2.33918804847942,0.04981527531102303,0.08202209642396414,0.12202050398572035,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,4,0.0989,2.3153,2.3263552408348565,0.04958508103229897,0.07054236436537387,0.14189355794312078,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,5,0.1015,2.3056,2.314093256981422,0.049264134418378173,0.061068608036385016,0.16387252562866927,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,6,0.1081,2.2969,2.3041908517468723,0.04885375430774004,0.053110159434912006,0.18845136403914078,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,7,0.1168,2.2898,2.2968608723252326,0.04835562704028548,0.04781988217781824,0.209182122688667,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,8,0.1287,2.2829,2.2872471394279703,0.04777179952780443,0.04361569204548057,0.22933151887380632,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,9,0.1343,2.2765,2.281190291614114,0.04710467084277627,0.04111001090994566,0.2432668457256854,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,10,0.142,2.2702,2.2754785845390444,0.04635698236006642,0.03883432376653118,0.2575237869901876,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,11,0.1471,2.2643,2.2694029494985184,0.04553180649202902,0.0373074101926139,0.2680864405713744,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,12,0.1506,2.2586,2.263376189134164,0.04463253406330553,0.035900452658511696,0.278649633104623,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,13,0.155,2.253,2.2584842955316864,0.04366286037719887,0.03456539243382957,0.28938470839298597,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,14,0.1558,2.2476,2.253058735099612,0.04262677003087963,0.033276290170406155,0.30067961420374145,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,15,0.16,2.2421,2.2489696522522964,0.04152852054182151,0.0319050944561286,0.3135660532473838,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,16,0.1629,2.2369,2.2431677215498347,0.040372624852748826,0.030817312466553348,0.3246167422677846,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,17,0.1663,2.2317,2.239268735573467,0.03916383278698681,0.02976739827015038,0.33607521691328807,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,18,0.1687,2.2265,2.234235359839281,0.0379071115304188,0.028593076122492064,0.3498703287210387,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,19,0.1723,2.2216,2.229596857965228,0.03660762522025386,0.0273249097893237,0.3661143059718162,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,20,0.174,2.2164,2.2258228256890904,0.03527071372447942,0.02634490872460171,0.37980036091121194,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,21,0.1772,2.2114,2.2207081713815455,0.033901870699198235,0.02515536585382257,0.39766265430336856,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,22,0.1793,2.2064,2.2159008805027804,0.032506721014017075,0.02415064577113097,0.41418435163806355,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,23,0.182,2.2012,2.210276348864211,0.03109099763825104,0.023146446752825543,0.43213146343902986,0.0
fedsgd_defutil_r50_clip_c001,clipping,0.01,0.0,24,0.1835,2.1965,2.2061087224321234,0.029660518082922846,0.02186769944273337,0.4574804496593381,0.0
